,title,user,review
0,탑건: 매버릭 (Top Gun: Maverick) 후기와 비하인드,myte****,"



탑건: 매버릭

감독
조셉 코신스키
출연
톰 크루즈, 제니퍼 코넬리, 마일즈 텔러
개봉
2022.06.22. 미국
평점






리뷰보기

  이 영화를 2주 전에 봤는데 이래저래 결혼식 준비로 바빠서이제와서 쓰는 [탑건: 매버릭] 후기. 정식 개봉 전 부터 평론단 리뷰가 매우 좋아서 기대를 한껏 했었다.고등학생 때 톰 크루즈 및 다른 헐리우드 배우들을 좋아해서그들의 필모 DVD를 싹 모았었는데80년대 끝자락에 태어난 나로서는80년대 영화가 영 익숙하지가 않았던지라 [탑건, 1986]을 본 적이 없었다.탑건 매버릭을 보러가기 이틀 전에 1986년에 개봉한 탑건을 보았다.탑건을 안봐도 무방하겠지만오프닝부터 대놓고 탑건,1986 오마주 장면들이 많아서제대로 된 탑건 후속편을 감상하고 싶으시다면무조건 탑건을 보고 탑건 매버릭을 감상하시는 것을 강력 추천드린다. 탑건 (1986)은 청춘 영화 그 자체였다.그리고 모두가 동의하겠지만 정말로 톰 크루즈 외모가 미쳤다.80년대 탑건이 유명한 이유가 다름아닌 톰 크루즈의 미모 때문이 아니었나 싶을 정도다.당시 분위기는 어떨지 모르겠으나탑건의 각본은 다른 영화와 비교해 크게 다를 게 없었고80년대 특유의 청춘 영화 분위기가 좋았던 영화다.  동영상[탑건: 매버릭] 메인 예고편하늘에서 펼쳐지는 스펙타클 액션✈톰 크루즈의 항공 액션 블록버스터 '탑건: 매버릭'6월 22일, 극장에서 고공 레이스에 합류하라!#탑건_매버릭 #6...www.youtube.com한국은 6월 22일로 개봉이 미뤄진 대신톰 크루즈와 마일즈 텔러, 그리고 글렌 포웰이 내한 프로모션을 돌기로 하였다고 한다.원래 해외 프로모션이라는 개념이 없었는데이런 개념을 만든 장본인이 바로 톰 크루즈라고 한다.심지어 90년대 당시, 한국은 프로모션 대상 국가가 아니었음에도 불구하고톰 크루즈가 처음으로 영화 프로모션으로 한국에 방문했다고 하니'친절한 톰 아저씨' 닉값 톡톡히 하시는듯.36년 만에 돌아온 탑건 매버릭은 현시대를 잘 반영한 영화다.80년대 인터넷, 컴퓨터도 없던 아날로그 세대가 아닌디지털 시대에 살고 있는 지금,사람이 더이상 전투기를 조종하지 않아도 되는최첨단 무인전투기가 사용되기 시작했다.탑건 매버릭에서도 이와 관련된 주제로 대화를 나누는데조종사는 곧 멸종될 것이라는 대목에서세대가 지나면서 시대 상황도 많이 바뀌어있다는 것을 볼 수 있었고조금은 씁쓸하기도 했다.86년 탑건이 왜 유명했고 성공적이었는지 내가 태어나기 전이라 상황을 잘 모르지만탑건 매버릭이 서구권에서 폭발적인 인기를 얻고있는 이유를 알 것 같다.요즘 영화사에서 프렌차이즈 히어로물 위주로 내놓으니영화관으로 향하는 발길이 한동안 끊겼는데80년대 당시 청년이었던 분들이 이제는 중년, 노년이 되어탑건 속편을 보기위해 다시 영화관을 찾게되었다고 하는 해외 리뷰도 많았다.탑건 매버릭에서 합류하게 된 제니퍼 코넬리와 톰 크루즈의 러브라인은배우 본체 둘 다 50대 초중반, 후반임에도 불구하고35년 전 탑건의 청춘 무드를 그대로 느낄 수 있었다.영화 [위플래쉬] 주연으로 유명한 마일즈 텔러가조셉 코신스키 감독과 다시 한번 호흡을 맞추게 되었다.마일즈 텔러는 조셉 코신스키 감독의 전작인 [온니 더 브레이브]에서 막내 소방관으로 출연했었다.마일즈 텔러는 니콜라스 홀트와 글렌 포웰을 제치고'구스'의 아들인 '루스터' 역할로 캐스팅이 되었다.마일즈 텔러 인터뷰에 따르면 배우들 각자 콜 사인을 골랐다고 한다.마일즈는 극 중 아버지의 콜 사인이 '구스'였어서 '루스터'로 결정했다고.. (눈물 좔좔) '루스터' 역할의 오디션을 봤던 글렌 포웰은현지에서 여성팬들이 꽤나 많기로 유명하다.아쉽게도 '루스터' 배역은 따내지 못했지만'행맨'이라는 또 다른 주요한 역할로 출연하게 되었다. 80년대 당시 알탕이었던해군 조종사 사이에 여성 조종사도 볼 수 있어 좋았다.영화 보기 전에 사전 정보를 깊게 검색하지 않고 가는 편인데탑건 매버릭에서 루이스 풀먼을 보게 되어 반가웠다.최근 [아우터 레인지] 라는 아마존 프라임 시리즈를 재미있게 보았다.아우터 레인지에서는 터프한 카우보이 역할이었는데매버릭에서는 그저 '밥' 그 자체라 비교하는 재미도 있었다.프라임 비디오 신작, 아우터 레인지 (Outer Range) 노스포 영업글프라임 비디오 신작: 초자연 미스테리 스릴러 미국 드라마, 아우터 레인지 -OUTER RANGE <마...blog.naver.com 영화 속에 쓰인 P-51 Mustang 기종은톰 크루즈가 실제로 소유하고 있는 비행기라고 한다.톰 아저씨는 실제로 비행을 조종할 수 있는 파일럿 자격증도 있다고 한다![미션 임파서블 시리즈]에서도 그렇고모든 스턴트 연기를 직접하는 것으로 유명하기에톰 아조시 제발 늙어서 죽길 바랍니다.위에서 말했듯 [탑건]은 청춘 영화에 가까웠다면[탑건: 매버릭]은 프리퀄을 훨씬 뛰어넘은 후속작이었다.그렇기에 많은 사람들이 현재 열광하고 있고,개봉한지 꽤 지났음에도 불구하고 좋은 점수를 유지하고 있다.이 영화를 본 후 내 MOOD
"
1,탑건:매버릭 ( 전투기가 중요한 것이 아니라 파일럿이 중요하다 )-평점8점,reno****,"



탑건: 매버릭

감독
조셉 코신스키
출연
톰 크루즈, 제니퍼 코넬리, 마일즈 텔러
개봉
2022.06.22. 미국

리뷰보기

 일단 이 영화는 주관적인 가산점이 들어갈 수밖에 없음을 미리 밝힌다. 왜냐하면 영화가 이미 그렇게 만들어졌기 때문이다. 전편인 탑건을 이미 본 사람들은 대부분 그럴 수밖에 없으니까. 전편과 이어지는 속편이고, 전편에서 부재했던 기술력을 더 끌어올렸으며, 그래서 표현하기 힘들었던 부분이 더 현대화 됐다. 감정선이 이어지는 영리한 상업적인 측면도 있고, 동시에 토니 스콧 감독이 그토록 만들고 싶어했던게 드디어 난기류를 뚫고 만들어 졌기 때문이다.그 중에서 단연 돋보이는 것은 각본이다. 사실 전편에 비해 기술력이나 더 많이 반영된 현실적인 전투기의 기동능력 표현과 요즘 스타일에 맞는 조금 빨라진 편집 스타일등이 있긴 하지만 각본이 훌륭하다. 대사가 별로 없어서(실제 배우의 후두암 때문에)이어지는 장면에서도 그게 드러난다. 예상되는 지점을 역으로 쓰기도 하고, 오래 만진 각본의 테가 훌륭히 빛난다. 연출적인 부분도 각본에서부터 이뤄져 있는 듯 하다.하지만 아쉬운 점이 없는 것은 아니다. 토니 스콧 감독이라면 그려냈을 감정선의 충분한 장면과 극복의 서사가 조금은 급하고 짧게 생략되는 장면들도 있고, 연출적인 부분들도 있다. 아마도 런닝 타임에서 오는 압박문제도 보인다. 전편의 향수를 이용했기에 아주 냉정하고 객관적으로 본다면 더 하향되게 느낄 수 있는 지점들도 보인다. 세대 차이를 느낄 수 있을지도 모르겠다. 요즘 스타일에 비하면 여전히 좀 느리고 길다.그럼에도 불구하고 영화에는 생각보다 더 많은 것이 담겨서 빛나고 있다. 여전한 톰 크루즈의 활약도 그렇지만 의외로 아날로그와 인공지능 시대의 마무리이자 경계가 느껴지기도 한다. 상업영화에서 진정한 아날로그 시대의 안녕처럼 보이기도 한다. 전투기 기체보다 조종사(파일럿)이 더 중요하다는 인간성의 강조도 그래서 힘이 실린다. 인간의 힘으로만 인간적인 감각으로만 하는 시대의 마지막 황혼인 것이다. 그래서 우는 사람이 생길지도 모르겠다. 지나가고 있는 시대에 대한 이야기이기도 하니까. 중년 이상의 올드한 세대들에게 뭔가의 안녕을 고하는.고로 '탑건:매버릭'은 전편의 전형적인 영웅의 성장 서사가(사실 당시의 헐리웃 스타일의 완성에 가까운 상업영화였다.) 구시대와 새시대를 가르는 마지막 황혼비행으로서의 전달과 공감의 서사로 잘 만들어진 영화라고 할 수 있겠다. 사라져 가는 마초(전쟁과 전투 관련해서는 어쩔 수 없는) 영화중의 하나이기도 하다. 한 시대가 사라져가는 흔적이 담겨 있는 영화이다. 단순한 액션 영화와 탑건의 속편격이 아니라 현재에도 왜 의미가 있는지를 담고 있는 영화인 것이다. 이제 인간의 한계는 인공지능에 의해 돌파되고 있으니까. 누군가는 벌써 사라지고 이제 남은 쇠퇴의 시간들을 보내야 한다. 아쉬움 없이, 충분한 용서와 화해를 지난 세월과 하며. 이제는 적절한 속도로 세월의 활공을 해야 한다. **아마도 오래된 평론가들은 더 높은 점수를 줄 수밖에 없을 것이다.***상업 영화계에서 이제 마블 스타일을 빼고 이런 식의 영화들이 별로 안 남았다.****톰 크루즈 때문에 남아있는 한 축이기도 하다. 미션 임파서블 시리즈와 함께.*****이제 그들마저 사라진다면 완전히 다음 세대 스타일의 영화로 넘어갈 것이다.******이미 마블 다음 시대의 영화들만 나오고 있지 않은가. 거장들의 영화외에는.*******아직도 뻔하지만 인간적인 영화가 필요함을 역설하기도 한다.********전작에서 나왔던 장면들의 구도를 일부러 그대로 이용하는 영리함.*********토니 스콧 감독이 다 마무리 했었다면 더 좋았을 것이다.**********그래선지 나이든 배우들의 표정연기들은 젊은 배우들과 다른 느낌과 표현으로 다가온다.***********영화 내에서도 밖에서도 나눠지고 있는 보이지 않는 선이 느껴진다.************그래서 마지막에 톰 크루즈 소유의 비행기(p-51머스탱)가 등장할 수밖에 없다.*************이제는 드론들의 시대이기도 하다. 벌써 우크라이나 전쟁만 봐도.**************탑건에서 그렸던 전매특허 비행 전술은 이미 기체에 탑재가 되어있다.***************인간보다 기계(인공지능)는 중력영향이 없으니 더 빠르고 더 변화무쌍한 기동이 가능하다고 한다. 물론 그래도 기체한계는 있다.****************코브라 트위스트부터 정말 보여줄 만한 장면은 다 넣었다.*****************'스타워즈'와 '에어리어88'의 래퍼런스 흔적도 느껴진다.******************'마크로스'도 왠지 살짝 참고한 듯한.*******************영화음악의 사용에 있어서도 전편의 팬들은 움찔할 수밖에 없는 영리한 배치.********************음악이 미리 예고하기도 한다.*********************그래도 개인적으로는 토니 스콧 감독의 '탑건'오프닝이 더 낫다.**********************물론 일부러 래퍼런스 하고 더 자세하게 담아서 역이용했지만.***********************항공 통제사들의 멋진 액션들이 더 필요했다.************************항공모함 전단의 모습도 살짝 이용했다. 토마호크 미사일처럼.(이라크때 전략을)*************************현실이라면 재밍도 하고 후방 지원에 이미 지대공도 처리 됐을 것이다. 미군은 그런 곳이다.**************************그래도 한계를 설정해놓고 스스로 해결하는 영리한 방법을 쓴다.***************************혹시 다른 후킹 기술을 쓰려나 했는데 더 영리한 각본이었다.****************************톰캣일수밖에 없다. 그 부분에서 우는 사람이 있을지도. 구스일수밖에도 없고.*****************************윙맨 전술이 2차 세계 대전때 미군기보다 빠른 일본의 빠른 제로센을 잡는 한 방법이었다는 것에서 나름 다른 의미도 있다.******************************실제 도그파이팅 기술은 베트남전때가 마지막일 것이다. 이제는 레이더로 보고 상대보다 멀리서 쏴대면 끝이다.*******************************플레어가 실제로는 그렇게 높은 확률은 아닐 것이다. 워낙 기술들이 좋아져서.********************************그 장면(헬기가 나오는)은 '람보3'의 오마주일까. *********************************실제라면 해군 특수부대가 침투해서 어느 정도 무력화시키고 레이저 유도도...**********************************승강기를 통해서 바다를 배경으로 내려왔다 상승하는 장면은 영화의 모든 요약이라고 해도 과언이 아니다. 심지어 전편의 그 장면과도 매치된다.***********************************이제 군번줄은 없지만 사진이 남게 되었다. 또 다른 성장으로서.************************************발 킬머에 대한 톰 크루즈의 의리.*************************************잠깐 나와는 과거 장면에도 스치는 대배우들의 젊은 시절들.**************************************톰 크루즈만이 액션 연기에서도 어떤 걸 보여줘야 되는 지를 표현하고 있다. 확실히 젊은 배우들은 조금 놓치고 있다. 호흡 소리부터.***************************************실제라면 10G를 견디는 조종사도... 첫 시퀀스의 커브도 사실 그러면 더 올라가는...****************************************시대가 빨라져도 느린 것도 필요하다고 본다. 가끔은. 그런 서사가 필요하다. 계속 빠르기만 하면 질린다. 강약의 파도가 필요하다. 요즘 상업 영화들에서는 많이 실종된. *****************************************생각하지 않는 게 아니라 오히려 생각해야 되는 영화들이 더 필요하다. 상업 영화에서도. 그래야 실은 더 힘을 받는다. 그게 서사다.******************************************또 속편이 나올 수 있을까.*******************************************쓸모 없어 지는 것에 대한 되물음이기도 하다. 
"
2,톰 크루즈의 탑건2가 제작될까요!?,loan****,"
톰 크루즈의 탑건2가 제작될까요!?
 
 
 
 
벌써 50이 훌쩍 넘은 나이에도 뭐 산삼으로 깍두기라도 담아드시는건지
카메라 앞에만 서면 펄펄 날아다니다 못해 왠만한 스턴트맨들도
엄두조차 못낼 엄청난 액션을들 모조리 '직접'소화하는것으로 유명한 톰 아저씨!
금일 영화의 홍보차 일곱번째 내한을 한 톰 크루즈는
할리우드 스타들 중에서도 한국사랑(?)이 뛰어난 스타 중 한명입니다.
 
 

 
 
자신이 사랑받는만큼 팬들 역시도 사랑할줄 아는것,
그리고 적지 않은 나이에도 여전히 현역에서 활발한 활동을 하는것이
이 배우가 그토록 오랫동안 사랑받고 있는 비결이 아닐까 합니다.
 
이런 지금의 톰 크루즈를 있게 한 영화가 바로 <탑 건>이라고 해도
과언이 아닐것인데 <탑 건2> 제작이 확정되었다는것은
많은 분들이 이미 소식을 통해 알고 있으리라 생각됩니다.
 




탑 건 2

출연 
톰 크루즈 
개봉 
미국 
리뷰보기 
﻿
 

 
 
그리고 이제 남은 문제라면 톰 크루즈를 주연으로 모시는 일인데
일 설에 의하면 톰 크루즈가 연기했던 매버릭이 등장한다고 합니다.
탑 건 = 톰 크루즈라고 해도 과언이 아닐만큼 제작사 역시도
그를 캐스팅하기 위해 공을 들이고 잇는데 이 와중에
톰 크루즈가 <탑 건2>의 출연을 위해 내걸은 조건은 
다름 아닌 CG없이 모든 촬영을 직접 연기하는것 이라고 합니다.
 
 

 
 
그간의 영화에서도 늘 그래왔던 그이기에 새삼스러울것은 없을지 모르겠지만
'전투기를 타기 위해서는 당연히 실제 조종법을 익혀야 하며
전투기에는 CG가 없고 만약 우리가 전투기에 대해서 모든것을 이해한다면
국방부도 우리의 조종을 허락할것이고 그 작업은 매우 재미있을것'이라는
그의 발언은 아직까지 그가 전세계적으로 사랑받는 액션스타일 수 있는것을
깨달을 수 있는 대목이기도 하네요 ! 하핫
 
 

 
 
아직까지 영화에 대해 자세하게 알려진 내용은 없지만
5세대의 신형 전투기, 드론등이 등장하며
실제 조종사들이 조종을 하는 마지막 시대를 조명하는 이야기가 될 예정입니다.
이런 와중에 정말로 실제로 비행기를 조종하는 설정이 추가된다면
더욱 리얼한 영화 한편이 될 수 있을듯 하여 더욱 큰 기대가 되네요!
정말 현실화가 될지는 모르겠지만 관심을 갖고 지켜봐야 하겠습니다1
"
3,탑건 매버릭...보고 왔습니다(감상이 자꾸 밀려와서 추가가 자꾸 될거 같습니다),amie****,"



탑건: 매버릭

감독
조셉 코신스키
출연
톰 크루즈, 마일즈 텔러, 제니퍼 코넬리
개봉
2022.06.22. 미국
평점






리뷰보기

 6.25 사변 72주년 되는 오늘 탑건을 보러갔습니다. 전체적인 느낌은 이제 저물어가는 한시대에 대한 아쉬움과 그래도 노병은 살아있다 같은 느낌의...ㅋㅋㅋㅋㅋㅋ 뭐 그런 서글픔과 아련함과 그리고 경외감같은것이 서려있는 느낌이네요. 사실 올해로 전작에 이어 35년이 지났다고들 하죠. 뭐랄까 사이 2나 3이 나올수도 있었겠지만 안나왔던지라 더더욱...이번 영화는 단순한 탑건2 영화라기 보다는 메모리얼 무비...뭐랄까 저물어가는 20세기의 모든것에 대힌 헌정영화였어요.뭐 영화내용은 스포일러라 할수도 없는 간단한 내용입니다.특수 임무를 맡게된 매버릭이 자신의 죽은 친구의 아들과 기타 탑건 대원들을 거기에 맞게 교육하고 그들을 이끌고 작전을 성공시킨다..이런 내용인데 영화 런닝타임내내 완급조절이 완전 적절해서 지루함 없이 끝까지 볼수 있었습니다. 뻔하지만 그 뻔한 내용을 이렇게 영상으로 탄생시키는 것이 정말 감탄했어요.일단 전작의 내용이 중요한 스포일러 갈등요소기도 해서 전작이 많이 나올거라고 생각했는데 의외로 언급만 적당히 될뿐 전작화면은 딱히그렇지만 뭐랄까 하나하나 소품이라던가 대사 장치가 확실히 전작을 기념하는 듯해서 하나하나 놓칠수가 없었어요.사실 이제 저는 노안하고 탓에 4D 를 볼수 없어서 아쉬웠던 이런건 봐줘야하는데...이제는 멀미해요.ㅠ.ㅜ 안되는.그래서 2D 일반영화를 볼 수 밖에 없었는데 처음에 시작이 음 제가 간 영화관의 화질이 안좋았던가 아니면 원래 그런지 모르겠는데화질이 상당히 안좋아서 처음엔 내가 분명 탑건2를 예약했는데 혹시 영화관에서 탑건2를 보기전에 1도 보라고 올려놓은것을 예약해버린게 아닌가 싶을정도로 안좋아서 조마조마했었답니다. 하지만 자막에 제리 브룩하이머하고 레이디 가가 명단을 보고 아...아니다. 하고 안심했던...사실 제리 브룩하이머씨 이름을 봤을때 아니 아저씨가 거기서 왜 나와 할정도로 반가왔어요. 어쨋거나 전투기...멋있습니다. 하지만 이제 다음세기..아니 이번세기에는 후반부가 넘어가면 이렇게 조종사 유인전투기가 아닌 무인전투기로 전환될테죠. 그리고 생각보다 전투기 수명이 긴가봐요. 한국전도 참전했다 하는 전투기들도 나오고...군무기 문외한은 ㅎ하고 보고 갑니다.발킬머...아우..ㅠ.ㅜ 뭐랄까 후두암 투병중이시라던데..이분역시 ㅎ 보고 있으니 슬픈내용없고 좋은거 뿐인데도 코가 시큰하네요. 무언가 맥락이 짱구의 20세기 박물관 같은 느낌이야.ㅠ.ㅜ(탐크루즈 죄송)마지막 감상은.....탐..아니 매버릭....오토바이 탈때는 헬멧요 헬멧...그 잘생긴 얼굴 가리는것은 범죄긴 하지만 그래도 안전제일 헬멧요..ㅠ.ㅜ 하면서 본 ....아 하나더...탑건은 해군소속 전투기 대대인데....공군들이 난리더군요. 입대하세요. 같은...\\우리나라 공군도 거기 참가하고 있더라는...ㅎㅎㅎㅎㅎㅎㅎ 하지만 공군도 좋습니다.+같이 본 오빠하고 이야기가 제자들(?)중엔 피닉스..즉 여성 탑건이 가장 똑똑하더라...똑부러지고 이성적이고 판단력 냉철....이러면서왜 엄마가 아들 사관학교 넣지 마 했는지 알겠더라 아버지 트라우마와 별개로 아들 시키...엄마가 아들놈의 그걸 알아본겨 같은 말로 마무리했습니다. 뭐 그래도 얘 탑건 엘리트잖아! 이런...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"
4,[탑건:메버릭] 이제 필요없어 질 수 있는 것들에 대한 위로.,mult****,"



탑건: 매버릭

감독
조셉 코신스키
출연
톰 크루즈, 마일즈 텔러, 제니퍼 코넬리
개봉
2022.06.22. 미국
평점






리뷰보기

 정말 오랜만에 리뷰를 남기는 것 같다. 오랜만에 영화를 본 것도 있지만 리뷰를 남겨보고 싶은 영화였기 때문인 듯 하다.처음 탑건의 후속편 제작에 대한 이야기를 들었을 때 '굳이?'라는 생각이 먼저 들었다.벌써 34년이란 시간이 흘렀고. 탐 크루즈는 늙어버렸으며. 더이상 탑건으로 만들어낼 이야기가 있을까 싶었다.내 마음을 이해했는지 극 중에 비슷한 뉘앙스의 대사가 나왔다.""요즘 시대에 파일럿은 필요하지 않아.""생각해보면 탐 크루즈가 비행기를 몰고 임무를 수행할리도 없고미국이라고 하는 초강대국 앞에 나타날 적도 없으며그렇기에 더 이상 최고의 탑건을 만들어낼 필요도 없다.그런데 탐 크루즈는 돌아왔고 또 하늘을 날았다.영화 자체로만 보면 아주 완성도가 높거나 작품성이 뛰어나다고 할 수 없다.새로운 이야기를 하는 것도 아니고 전작과 완전히 다른 모습을 보여주지도 않습니다. 오히려 전작을 오마주 하듯 답습하는 모습도 계속 등장한다.그럼에도 34년만에 돌아와 그동안에 묵혀있었던 여러 갈등을 풀어내고 발전된 항공액션을 보여주며시종일관 흐르는 옛 사운드의 경쾌한 ost를 듣고 있는 것만으로도 극장에 올만했다고 느껴졌다.(이 형은 언제 늙지?. 아니다. 많이 늙긴했더라...)탑건: 매버릭은 매버릭과 구스의 아들 루스터와의 묵은 갈등을 해소하는 것이 가장 큰 중심처럼 보이지만나에게는 에드 해리스의 대사 속에 이 영화의 주제가 담겨있다고 생각되었다.이제 기계와 드론이 전쟁을 대신할 시대가 되었기에 파일럿 양성을 멈춰야 한다는 그의 주장은그냥 단순히 영화 안에서 파일럿의 존재의무를 넘어서현재 우리가 사는 이 곳에서 이제는 필요없어 질 수 밖에 없는 것들을 어떻게 처리하고 처분해야 하는지에 대한 질문처럼 느껴졌다.그런 해리스의 주장에 매버릭은 답한다.""but not today. 오늘은 아니야.""결국 인공지능과 드론 앞에 사라져버릴지도 모르는 파일럿들이지만당장 지금은 아니다. 아니. 앞으로도 아닐 것이고 아니어야만 한다. 결국 우리가 사는 세상을 만들고 문제를 해결해 나가는 것은 기계가 아닌 인간이기 때문일 것이다.그런 인간들에게 필요한 것은 바로""Don`t think, Just do it.""일 것이다.p.s:아이스맨까지 등장해 전작에 대한 향수와 애정을 느낄 수 있던 탑건: 매버릭이었다. 다만 후두암으로 많이 힘들어보였던 발 킬머의 모습이 너무 안타까웠다. 건강하게 이겨내길.
"
5,[탑건: 매버릭]을 보고,film****,"



탑건: 매버릭

감독
조셉 코신스키
출연
톰 크루즈, 제니퍼 코넬리, 마일즈 텔러
개봉
2022.06.22. 미국
평점






리뷰보기

  조셉 코신스키 감독이 연출한 <탑건: 매버릭>은 1986년 작 <탑건>이후 30여 년 만에 제작된 속편입니다.   여전히 현장에서 파일럿으로 지내는 대령 매버릭(톰 크루즈)은 신형 비행기의 속도가 마하 10을 찍지 못하면 지원이 끊긴다는 해군 소장의 명령 때문에 무리하게 속도를 올리다가 작은 사고가 벌어집니다. 소장에게 끌려간 매버릭은 의외의 제안을 받게 됩니다. 자신이 졸업한 훈련학교에 교관으로 임명을 받게 됩니다. 알고 보니 그 명령은 친구이자 제독인 아이스맨(발 킬머)이 내린 것이었습니다.   하지만 최고의 파일럿 후보생 12명 중 매버릭이 꺼려하는 인물이 포함되어 있는 것입니다. 그는 다름 아니라 30년 전 사고로 잃은 친구 구스의 아들 루스터(마일즈 텔러)였던 것입니다. 하지만 교관을 승낙하지 않으면 제대를 해야 하는 상황에 놓인 매버릭은 어쩔 수 없이 탑건들의 교관이 됩니다. 사이클론 제독(존 햄)의 명령으로 시작된 이들의 훈련의 목적인 테러 단체의 비밀기지를 폭파하는 것입니다. 이를 위해선 고도의 비행 기술이 필요한데 매버릭은 거의 불가능해 보이는 이 미션을 파일럿과 함께 해결해보려 봅니다.   불가능이라고 생각한 사이클론 제독은 매버릭을 제외시키고 스스로 교육 진행합니다. 그러던 와중 매버릭이 스스로 가능하다는 것을 비행으로 보여주고 드디어 디데이가 다가옵니다.   그야말로 세계적인 무비스타로서 톰 크루즈를 알린 최초의 작품인 <탑건>의 속편이 바로 <탑건: 매버릭>입니다. 코로나 시대로 인해 개봉이 좀 늦어졌지만 그 아쉬움을 달랠 정도로 상업영화로서 모범적인 답을 내놓은 작품이었습니다. 어떤 대서사시나 시리즈물에서도 혈연에 의한 스토리가 안 나올 수 없는데요. 이 작품에선 친구의 아들과의 갈등 그리고 용서를 본격적으로 다루고 있습니다. 전편에서 무리한 비행을 하다가 구스라는 친구을 잃게 되는데요. 바로 구스의 아들이 루스터입니다. 또한 루스터는 매버릭에 의해 비행학교에 4번이나 낙방을 하기도 해서 그에 대한 분노는 극에 달해 있는 상황에서 매버릭을 교관으로 맞이합니다.   솔직히 전편에선 거의 이야기라도 할 게 없을 정도로 드라마 부분이 약했지만 활주로를 달리는 오토바이 주행 장면과 곡예에 가까운 비행 그리고 20대 톰 크루즈의 미소가 흥행요소에 전부라고 할 만큼 이야기가 많이 아쉬웠습니다. 하지만 이번 작품에선 기본적인 이야기도 충실하고 캐릭터간의 갈등도 이야기의 변곡점을 잘 만들어줍니다. 게다가 엔딩에서 함께 하는 둘의 모습은 너무나 감동적이기도 합니다.   늦은 개봉으로 인해 살짝 우려했던 부분이 있었는데 기대 이상의 작품으로 돌아온 <탑건: 매버릭>이 과연 다음 속편이 나올진 모르겠지만 이 시대의 무비스타, 톰 크루즈가 가장 잘 어울리고 그의 매력을 충분히 발하는 그의 수많은 작품 중에 아마도 '매버릭'이 가장 앞에 있는 것 같습니다.
"
6,탑건: 매버릭,them****,"



탑건: 매버릭

감독
조셉 코신스키
출연
톰 크루즈, 제니퍼 코넬리, 마일즈 텔러
개봉
2022.06.22. 미국
평점






리뷰보기

   처음으로 IMAX 화면으로 극영화를 보았다. 63빌딩 IMAX 영화관에서 자연 다큐만 두어 번 보았던 것 같은데 신선한 경험과 만족스러운 느낌이었다. 단, 화면만. 내용은 예상했던 거에서 한 치도 벗어나지 않는다. 이쯤에서 위기가 올거야 라고 생각하면 위기기 오고 그러나 해결되겠지 라고 생각하면 해결되고 저게 끝은 아닐거야 라고 생각하면 또 클라이막스가 전개되고 뭐 그런 식이다. 마지막 장면의 해피 엔딩까지도. 한눈팔지 않고 조종사의 길만 걸어 온 퇴역 무렵의 조종사가 구형 모델의 전투기로 임무를 수행하고 애국, 화해, 존경, 명예 그리고 사랑까지 다 차지한다는 미국식 종합선물세트 영화다. 여기에 신구세대의 갈등과 화합까지 끼워 넣어 미국은 이런 자랑스러운 영웅들이 대물림하여 세운 영광스러운 나라임을 영화를 통해 전세계에 내세운다. 그러나 그럼에도 어쩔 수 없다. 영화는 눈이 부시게 시원하고 뻔히 알면서도 긴장하고 가슴 뛰고 그렇다. 행복하게 끝나서 뒷끝도 깔끔하다.  나는 탑건을 비디오로 보았던 기억이 있다. 노을, 모터사이클 그리고 주제곡 'Take my breath away'. 그러나 그뿐. 전편에 이어 언급되는 이야기가 기억나지 않는다. 하지만 영화는 영리하게 전편의 이야기를 모티브 삼아 그동안 충돌하고 분열해 왔을 가치관과  세대 간의 갈등을 한방에 봉합한다. 톰 크루즈가 요란스럽게 방한 홍보 활동을 해도 볼 생각을 않고 있다가 며칠 전 신문의 리뷰를 보고 마음이 동해서 바로 IMAX관을 찾아 예매를 하니 개봉 첫날인데도 앞부분과 사이드 자리 밖에 없었다. 다음 주 쯤이면 한가해질 것 같기도 했으나 다음 주는 또 무슨 일이 있을지 어찌 알까 싶어 사이드 자리로 저질렀다. 생각보다 사이드 자리도 보기에 불편함이 없었다. 영화가 끝나자 마자 많은 관객들이 달려 나간다. 관람 후 사은품으로 주는 포스터를 빨리 받기 위해서. 나도 서둘러 나왔다. 번호표를 받고 기다려 포스터를 받고 저녁 먹으러 들어간 식당에 놓고 나왔다 다시 찾으러 가고 그랬다. 헛웃음이 나왔다. 그 거대한 영화는 이미 더 이상 생각나지 않았다. 비닐 포장에 홀로그램이 들어간 빳빳한 포스터는 지금 옷장 벽에 붙어있다. 당분간 아이가 되어본다. 
"
7,[미국 영화] 탑건 : 매버릭,ford****,"


탑건: 매버릭

감독
조셉 코신스키
출연
톰 크루즈, 마일즈 텔러, 제니퍼 코넬리
개봉
2022.06.22. 미국
평점







리뷰보기

 한순간의 실수도 용납되지 않는 하늘 위,가장 압도적인 비행이 시작된다!최고의 파일럿이자 전설적인 인물 매버릭(톰 크루즈)은 자신이 졸업한 훈련학교 교관으로 발탁된다. 그의 명성을 모르던 팀원들은 매버릭의 지시를 무시하지만 실전을 방불케 하는 상공 훈련에서 눈으로 봐도 믿기 힘든 전설적인 조종 실력에 모두가 압도된다.  매버릭의 지휘아래 견고한 팀워크를 쌓아가던 팀원들에게 국경을 뛰어넘는 위험한 임무가 주어지자 매버릭은 자신이 가르친 동료들과 함께 마지막이 될 지 모를 하늘 위 비행에 나서는데…
"
